text,labels,ID
"Quirky, funny, and dark satire set in a chaotic Hollywood. http://t.co/joaun1SdKP By @jed_hamilton http://t.co/Aa0nax7dew
",1,1467
"RT @Payton7Anderson: Happy birthday to my main QUAD? have a cheerful day ?love ya lots ?? @Ryan_Birge http://t.co/UD8g157s6N
",1,1468
"Would you rather wake up to cheerful #yellow or calming #lavender? http://t.co/HFplVZ064k
",1,1469
"Cherishing last days of maternity leave. Will miss morning moments w my girls...Scarlett and @klgandhoda @TODAYshow http://t.co/9ONIpsollW
",1,1470
"After 20 years. Ups and downs but I do have a good man. Kind,compassionate,caring,romantic, and still rubs feet. ? http://t.co/pEk6x26czb
",1,1471
"So much confusion on both of our faces. #thatsmybestfriend http://t.co/KqEhNhVIka
",1,1472
"There may be some confusion as to how this game works #SummerCamp http://t.co/pdUaFkJkI6
",1,1473
"?? take the #confusion out of informal #child support agreements between two #people http://t.co/XBZ20jA19o http://t.co/Otfi4dIGZX
",1,1474
"RT @KarmaKittyJewel: #Crazy Lace Agate http://t.co/h8Ew8qK8c5 #etsymntt #etsysocial #etsyhandmade http://t.co/ivquN1zUam
",1,1475
"crazy hair! #yolo http://t.co/BZ933RXDSO
",1,1476
"Crazy Movie Info http://t.co/7xaulzOWWM http://t.co/mP7Om6jAtm
",1,1477
"RT @TheAVClub: On its new album, Antarctigo Vespucci leave the crazy life behind http://t.co/hYm8QlK3b6 http://t.co/iiWL2WNRFP
",1,1478
"RT @witchwithheart: @demon_heart_spn Happy #WinchesterWednesday crazy Babe?? ??? http://t.co/nv6IaIpUxS
",1,1479
"100 MILLION animals POISONED BURNED CRIPPLED in US labs each year. SO WRONG! http://t.co/Dp25lRT8hh via @LIONS4Mercy  #BanVivisection
",0,1480
"The Terrifying True Story Of How An Innocent Balloon Festival Crippled A City For Weeks - http://t.co/zOegHarV2u http://t.co/etdODy0XT9
",0,1481
"Last team conditioning with North Farmington Football Team! Way to go! You ""Crushed it!"" Have a great season! ? http://t.co/Sk08bT8lKI
",1,1482
"Who wants a kiss ?? just crushed this workout http://t.co/e5QtxR8s8x
",1,1483
"RT @fIowerhun: i love how exo can be a double million seller but cant cut cake http://t.co/mF3w3Z5oni
",1,1484
"Just a wee cut http://t.co/lEVpZh4eG9
",0,1485
"Shafts already damaged by lip seals can upgrade to LabTecta & 10.5 years of bearing protection http://t.co/Onr1eogAmM http://t.co/x5XsLoS4oN
",0,1486
"RT @bfcdublin: Delighted to announce that Eoin Wearen has rejoined the club. Welcome back Eoin http://t.co/0Jh2Izp9Kk
",1,1487
"We'd be delighted to welcome you to our award-winning restaurant this evening. #BeOurGuest http://t.co/ce4584iZMD
",1,1488
"Also delighted Alder Hey Hospital @AlderHeyCharity will be Special Guests on #MerseyHour Saturday 22nd August 1-2pm. http://t.co/7by1Lrmv3q
",1,1489
"Well done on getting most improved player mate! You look delighted with that accolade?@ChenoGarciaa http://t.co/gKBVFY1BH6
",1,1490
"#delinquent #budakjahat http://t.co/lFcyyrovHO
",0,1491
"True confessions of a delinquent #dog owner in the 'live free or die' state http://t.co/XYlr3wIbSm @mht_nh_police http://t.co/9SSR2FmPuB
",0,1492
"RT @kurokitsusan: @nicesideburns delinquent AU http://t.co/yuQbRyjxzR
",0,1493
"   and Hate http://t.co/coXkAaDGcp
",0,1494
"Alzheimers Depression Link - http://t.co/orqIP5oKPO - http://t.co/u7ph6hV5rH #health #dementia #AD
",0,1495
"RT @TheWeirdWorld: If you think depression isn't real... http://t.co/AmviyBx9Kp
",0,1496
"lol here you go @pinknat87 we have @danielDRFC @LewisDRFCTock and @AlfieJoeTock before they all deserted their teams http://t.co/MJNdHBB8na
",1,1497
"Why are you feeling desolate? Take the quiz: http://t.co/hcJk0Td2Ad http://t.co/w6ijJfLuia
",0,1498
"Why are you feeling desolate? Take the quiz: http://t.co/R9oVb4GWJy http://t.co/NlQmv9mxCN
",0,1499
"RT @errin1970: Ch1 of my #thriller Desperate is at http://t.co/TaAR7hMnI7  I welcome comments. http://t.co/JBUxY2Ke5A
",0,1500
"RT @1DStalker: #HarryAppreciationDay he is so supportive and desperate for equality it makes my heart hurt ??????? http://t.co/YdWhijAYKp
",1,1501
"@NYSE is looking a little despondent today...??? http://t.co/o5xiKyJgT7
",0,1502
"Fine, if I'm not allowed out I'll nap. But I'll look really despondent while I'm doing it. http://t.co/KxU5s4m3sE
",0,1503
"Justin Bieber's Sex Life With Selena Gomez Gets Destroyed... http://t.co/Xcq1Sgk0j2 http://t.co/obCO4FIVyX
",0,1504
"@westmeathcoco Some people just don't care. Our Countryside is destroyed . http://t.co/ND0Nh4WLoW
",0,1505
"Losing Weight Has Destroyed My Sex Life (7 Photos) http://t.co/Xfnil3HQEp http://t.co/O4p6U3UxTJ
",0,1506
"RT @WisdomReact: She was devastated ?? http://t.co/EYQ0vwyo37
",0,1507
"Groundbreaking today for Innisvale Cemetery and Crematorium. Rebuilding after being devastated by fire. #Innisfil http://t.co/P4xoxuqDlo
",1,1508
"RT @mutludc: Devastated families of #Suruc terror attack victims #TwitterKurds #DemirtasOnurumuzdur #Kobane http://t.co/WtjrGWusIa
",0,1509
"Completely snapped my Achilles' tendon, operation tomorrow morning! Devastated. ? http://t.co/G2NbhRDwVj
",0,1510
"Police searching for owner of puppy discarded in dumpster on Median Ct. Call Crime line at 888-562-5887 with info http://t.co/PeGw63gNcc
",0,1511
"RT @ShaunFrankson: RT to mind people that 640,000 tons of fishing gear is discarded annually.  http://t.co/WzfTZlZwny http://t.co/67LkqB0iXL
",0,1512
"Disgraced speaker #BronnieRort Bishop now the face of Choppers R Us http://t.co/vQJTrMzjmT
",0,1513
"RT @ray_ban: The new Distressed #Wayfarer = love // http://t.co/lxcVrvNrzD http://t.co/qUBI7XuEsa
",1,1514
"RT @OluseyiSTN: Your brain must be distressed if you get this for ?475 http://t.co/doUsqfMU2G
",0,1515
"RT @CiBabs: Hiiiii @brendonurie I'm dizzy....#APMAS http://t.co/ezxcotLMyh
",1,1516
"Bullied by mascot. http://t.co/46nEMMUNKz
",0,1517
"RT @alexis_hannen: My parents won't let me get up because I'm so dizzy and I'm in pain?? http://t.co/FX2Wz8PB1s
",0,1518
"24 Hours in Kim Kardashian's Designer World Will Make You Dizzy http://t.co/RxnanBHauX http://t.co/3DGm2yvRcu
",1,1519
"RT @globeandmail: Doting brother, budding trendsetter: Prince George celebrates 2nd birthday http://t.co/ZbYJWsxEcn http://t.co/haoOu46kfi
",1,1520
"Doting brother, budding trendsetter: Prince George celebrates 2nd birthday #animals http://t.co/mdhDmvVbYD http://t.co/Da0lvx13LT
",1,1521
"RT @680NEWS: Doting brother, budding trendsetter: #PrinceGeorge celebrates 2nd birthday http://t.co/f5o8FcMblw http://t.co/t9Q5jVt9tS
",1,1522
"RT @TheSpec: Doting brother, budding trendsetter: Prince George celebrates 2nd birthday #royalshttp://buff.ly/1Mo9ZJ8 http://t.co/kGeoLwXwof
",1,1523
"#happytail of Dizzy!??Rescued frm under a car to finding a #happilyeverafter with a doting daddy & companion Simba.. http://t.co/WcaZm6s1xE
",1,1524
"we are here the sun is shining wind is gusting the sea is very ebullient i love it http://t.co/mSOIl7ERlU
",1,1525
"RT @HiOrHeyRecords: Caught @HeyViolet dancing to @5SOS #ShesKindaHot http://t.co/hERxlJYUSx
",1,1526
"Gadzooks! It's the glorious Daphne, how noble is your regal demeanour. I am ecstatic!. http://t.co/Pt5thqoTlB
",1,1527
"RT @edensher: Here are two pictures both titled ""Eden Looks Ecstatic While Friend Looks Vaguely Upset"" http://t.co/SilAZOqa
",1,1528
"RT @alisonjardine: 'Risking the Ecstatic' 60""x72"" oil on canvas #painting http://t.co/ifchyq9HSI #art .
",1,1529
"ELATED my #MichelleAlexandraPhotography #testshoot from #RosseveltIsland is out! #plusmodel https://t.co/NUSMzPXHYy http://t.co/F1pIVJlLvC
",1,1530
"This is why Meek is mad. The man has her sitting comfortably pon top his peen on stage with one hand. N she's elated! http://t.co/XMI7eZok39
",1,1531
"Well @JamieLaing_UK these get a huge thumbs up ?? our Shirley who's 50 today was slightly embarrassed but elated http://t.co/2ddg3ODXA0
",1,1532
"RT @dwell: These elevated homes are a tier above: http://t.co/DlMkJX6str http://t.co/B4qteLCGSc
",1,1533
"JUST BEAUTIFUL ? A ?? Pottery Shop With an Elevated Base of Imperfect Ceramics http://t.co/9vtlc4upGh @SpoonTamago http://t.co/HbcC0zsyax
",1,1534
"RT @minocentury: Empty MV reaches 17million views on YouTube????????????? #WINNER #?? #??? #EMPTY http://t.co/EK8XOhaX95
",1,1535
"She's beautiful yet shes empty , she has lot of money yet she's poor ; God loves her but her guy doesn't want her God http://t.co/9X8WCWLSoA
",0,1536
"Such an energetic group of dedicated teachers learning together @LoneStarTIA at 7:30 a.m in the summer. #tia15 http://t.co/kZOlHRhS8P
",1,1537
"RT @BlackAurora_: #Hair #goals :') http://t.co/KVQkvruMm1
",1,1538
"RT @BlackAurora_: Stop it #dad :-( http://t.co/X5axIcrfH0
",0,1539
"@mryjnslt energetic mo . Hahaha san na yung toasted na pic ? HAHAH http://t.co/IK4KXGYV63
",1,1540
"Every time I see her dissing him I get so enraged. Like uhm..... http://t.co/WJPpUWz5zn
",0,1541
"@moretafthood got very enthusiastic about hey violet http://t.co/9pBW8dWkfL
",1,1542
"RT @GrahamTilbury: So many enthusiastic attendees that it is standing room only! #TRTATownHall  #excitementbuilding http://t.co/hHRMUfkwne
",1,1543
"When its been almost a week and I'm still as enthusiastic as Dan listening to She's Kinda Hot @5SOS ???? http://t.co/CAvi90u7RP
",1,1544
"Amazing day- amazing student nurses- love teaching! Enthusiastic- engaged- so proud! @KathEvans2 @WeCYPnurses ??? http://t.co/f45xgy6a6F
",1,1545
"Great to meet Austria's enthusiastic UN Youth Delegate, Julia Rainer, to discuss #UN70, #Action2015 - UNIS Director http://t.co/qIlCEzP745
",1,1546
"RT @AlexCruz0: ""Meek Mill vs Drake"".. Meanwhile, Chris Brown has no chill ??? http://t.co/QXayTWKlyS
",1,1547
"RT @FreshAir_In: ? RT @xxMERE: ""Nigga you bouta get both of us dissed. Wyd ???"" http://t.co/TNmS0qmz73
",0,1548
"Calling a smoothie ""euphoric"" is a bold claim, but we're making it! It's got... (more:http://t.co/Mnyxf0Fice) http://t.co/x1ch7lnJ1R
",1,1549
"#BlurHK The euphoric crowd: ""terracotta, happy valley, HK love, woo hoo woo hoo..."" @blurofficial http://t.co/aMyOoV3rIN
",1,1550
"SPEND an day in an euphoric #lavender field @bleulavande Check out my @citynetmagazine article http://t.co/b7ZzZgaayi http://t.co/0LYeCqX7IA
",1,1551
"@Anthrax @skisum @Scott_Ian @TheFrankBello @danspitz benante coffee sure is euphoric today?? match made in heaven http://t.co/m6DqHTdiNh
",1,1552
"Bc we euphoric !!!!!! http://t.co/yDQVpqXBjP
",1,1553
"RT @ImLizzieM: #TodaysKidsWillNeverKnow the most disgusting, evil, horrible lying lip syncer Paolo Valisari http://t.co/Dit44uMCKP
",0,1554
"Right now on Sky looks like a battle of good @OwenJones84 vs. Evil Owen Jones http://t.co/G2SNXD7O96
",0,1555
"http://t.co/8w16K53RiY ? excited #freesexchatrooms with asia #mfc #myfreecam #rt http://t.co/E3wlmHRh2y
",1,1556
"Naughty sweetie uses her feet to get sher man excited #camshows #boobies #tits http://t.co/6Ahd4QNw8P http://t.co/KZuQraxnpI
",1,1557
"RT @FourFourDos: Really excited to see this guy play at Anfield.. FIRMINOooo-oooo ? #FirminoLFC http://t.co/cfpQoc68vg
",1,1558
"RT @annissacoley: ""I know I'm not the only one"" who's excited to see Sam Smith in 5 days @kashdown21 http://t.co/sCqJnELn6W
",1,1559
"@thelionels ME? EXCITED!? Nooooo!! Nor is @camillashansen ? See You Tomorrow Boys! ?? http://t.co/cltZ8C6FPl
",1,1560
"RT @peoplebehindbts: Taehyung and Jimin are especially excited #TRBinMelbourne http://t.co/UZSFugJph9
",1,1561
"RT @PeytonList: SO EXCITED to show you my new BONGO campaign! Follow @BongoJeans to see all the new pics! http://t.co/Q82okzB1qy
",1,1562
"Im so excited tonight ??????? http://t.co/61kp0a9r73
",1,1563
"Thank you @BlogHer15 for an amazing experience. I left exhausted & exhilarated. #SpeakBeautiful @Dove http://t.co/6NmHFwNvTc
",1,1564
"#JamieHood to jury: ""Y'all convicted me on false & misleading evidence. It ain't your fault."" #fox5atl http://t.co/MCwU7DOOa8
",0,1565
"RT @1DVoteFactory: ???? LESS THAN 2H!!! Let's keep the lead!!! ???? - I http://t.co/QONDUdADNf http://t.co/xguSMKYXUN
",1,1566
"All is Divine so shine dont whine and u will find u are meant to be here there is nothing to fear love is always near http://t.co/H4C3HzBgaz
",1,1567
"RT @Newsweek: Zimbabwe farmers fear a hungry winter after poor tobacco crop http://t.co/4PsotcRN6k http://t.co/t0NTTWZpIe
",0,1568
"RT @Dory: My irrational childhood fear http://t.co/wx6gBjVjXN
",0,1569
"Latest @cmlibrary find. Recipes look awesome. Ready to say buhbye meat (I'm still having a turkey sandwich for lunch) http://t.co/yWCGQVK9e1
",1,1570
"The effective, fervent prayer of a righteous man avails much. We are praying for you @EdmondTRL http://t.co/sJLyzlwsVu
",1,1571
"My Greyhound on his way to being finished, only one half to go! http://t.co/5nUTrVKWiR
",1,1572
"Just finished this oak dresser. One of my favorites. http://t.co/5B8TX1CDDa
",1,1573
"The @SugarmanRogers Litigators finished their softball season with a 3-1 record after a win last night in Cambridge! http://t.co/FUo16yhfRK
",1,1574
"RT @2squirtsofpiss: I am currently very flustered bc http://t.co/CWb2fP5lOl
",1,1575
"RT @Tao_30: Dog comforts frightened cat during scary thunderstorm. https://t.co/bpGiZi744x http://t.co/U9vtmSAjuc
",1,1576
"This guy (smaller than a 5p) and about 60 of his mates frightened the crap out of my dog! http://t.co/8dAFBygANt
",0,1577
"@ZeeTV Lying on the grass and thinking about love is gleeful feeling #TurnBackTime http://t.co/ptHJIxIHNk
",1,1578
"Writing on a gloomy Wednesday and remembering a brilliant weekend. http://t.co/pkDnCZQac5
",1,1579
"RT @ladydragn: @2coolcatz Grim Reaper. ..ok some whiskers r cut do to wound other side is long http://t.co/jnT26rOnie
",0,1580
"RT @unbrokensea: HAPPINESS http://t.co/h1eSYXao2w
",1,1581
"Sweet & Spicy Stir Fry #recipe: #dinner and #leftover #lunch happiness: http://t.co/zdC9CIA7V3 http://t.co/PcdbxBNlhq #MiddletownOH
",1,1582
"RT @undercoverbun: Happiness ;() http://t.co/XIWZNpjM6w
",1,1583
"RT @BooBearEyes: Happiness http://t.co/15Z4XU0XgE
",1,1584
"I really can see love, peace and happiness in it. http://t.co/chKmzFOJdh
",1,1585
"RT @dallascowboys: Happy Birthday Sean Lee! http://t.co/VOaBezzc0X
",1,1586
"coniks2: RT ClevelandChick: Happy birthday, #Cleveland! http://t.co/jaYXDAvv3R
",1,1587
"RT @KoolKenyanKid: #MeekBeLike pharrell ain't even happy http://t.co/fyBqsihQWQ
",0,1588
"RT @STLouisRams: Happy birthday @sj39! Wishing you all the best today! #STRB http://t.co/mamkRtzyow
",1,1589
"Happy birthday to my childhood best friend. Love you so much Drewyy hope you have a good day. ?? http://t.co/gh0REmwibY
",1,1590
"RT @1027KIISFM: Happy birthday KIISES to this beautiful angel inside & out... Miss @selenagomez http://t.co/cfVBTAd3IW
",1,1591
"RT @unicefusa: Wishing our amazing UNICEF Ambassador @selenagomez a very happy birthday! http://t.co/OYoFZWTj8p
",1,1592
"happy birthday to my favorite diva!thank you for always driving me around and buying me chicken fries? I love you!??? http://t.co/VOwkVjTj34
",1,1593
"RT @KIMINDIRI: #MeekBeLike pharrell ain't even happy... http://t.co/BjMRRQzVYj
",0,1594
"Huge 13.45 Ct Rough Crystal Red Ruby Nice Heated Gemstone Natural Rock T234 http://t.co/DauKYwEXTN http://t.co/Q14YvdHUsl
",1,1595
"RT @JuanDirection57: Leeds and Frankfurt fans got pretty heated up over a friendly match http://t.co/Jkmo4JiL7f
",0,1596
"RT @RaleighNCRR: Week 2 of voting rights trial gets heated http://t.co/QYuZEJWRtT http://t.co/cevCkXeCc2
",1,1597
"RT @SInowLIVE: WATCH: Sign of the Apocalypse: Shaq's heated instagram feud with Scottie Pippen http://t.co/U5meYqPKd0 http://t.co/0X77qafgdw
",1,1598
"RT @CALUMDATING: Calum barely had any sleep after you two got into a heated fight about groupie rumours http://t.co/kz0joKDtt7
",0,1599
"Juventus and AC Milan locked in heated battle over Inter midfielder http://t.co/FXvu2N0ghU http://t.co/KYAlpm1tS7
",0,1600
"This poor horrified person was the result of me testing drawing while using references http://t.co/QzBDYRH1iy
",0,1601
"RT @leatherfaceword: @JenJenisha i am not gonna kill you... I am gonna hurt you really really bad ?? http://t.co/4wO6iRpdb5
",0,1602
"#20150609 CELEBUZZ: Um, Chris @prattprattpratt apparently didn't know what """"impotent"""" meant: http://t.co/9P77XdbuwR http://t.co/80K9tFflsY
",0,1603
"Moral brigade active in Islamabad again http://t.co/ftZycT1wzp Extremists emboldened by impotent National Action Plan http://t.co/lZpQTwY4ZD
",0,1604
"Parliamentarians incensed as smoking chamber reallocated! http://t.co/dTmeVLdwCQ http://t.co/Gd9lWrSTtG
",0,1605
"But it's not tartan, so obviously inferior http://t.co/ZldyvJgyCt
",0,1606
"Honey gets super soapy in the pool, sexy brunette #booty http://t.co/GoGtYGLqqw http://t.co/Vy1Cf1jg0b
",1,1607
"RT @rachelyappppp: people fall in love in mysterious ways ????? http://t.co/XW7uZsn3Jl
",1,1608
"#HarryAppreciationDay http://t.co/HC7whPpkdK
",1,1609
"RT @ashleighperkin3: Plz RT for Ed guys! We r only in the lead by a few votes! ? #FanArmyFaceOff #Sheerios http://t.co/UlVfQ9ucel
",1,1610
"RT @MBkicks: Try something new, like a pierogi, at Pulaski's Deli in #MyrtleBeach! http://t.co/MjgJ1QA5F0 http://t.co/HIdcBCWzB5
",1,1611
"RT @L7Stig: Just got back from the gym, here's a picture of one of my intense workouts! http://t.co/nPmiu8DlXO
",1,1612
"RT @kidswontknow: #TodaysKidsWillNeverKnow how intense this used to be http://t.co/UxpskCEeqj
",1,1613
"Calum and Mikey look like they're watching an intense tennis match, going back and forth http://t.co/TgloThI44h
",1,1614
"RT @jungkookreally: BTS FOREVER GETTING INTIMIDATED BY YOONGI http://t.co/GeYyn5zfeI
",0,1615
"RT @GHOSTVERSE: 5ft tall bat dresses like it means business, leaving scientists intimidated and a bit self conscious http://t.co/xIIXrMPHZv
",0,1616
"RT @drewgrandegomez: Your argument that Justin is a bad person is invalid try again #FanArmyFaceOff #Beliebers http://t.co/A6qshWzT1W
",0,1617
"RT foxaustin ""State officials: Texas Gov. Abbott's vetoes may be invalid http://t.co/Bawgq5xqQa #FOX7Austin http://t.co/8rJ3OF5JfT""
",0,1618
"RT @IrishTimes: Peru to make contact with isolated tribe for first time http://t.co/QJXtXML03Y via @IrishTimesWorld http://t.co/bM0jQ6ABCg
",0,1619
"RT @Hamza_Africa: A man's beauty is judged by the number of camels he owns. #Somalia #Djibouti #Africa #Somali http://t.co/gXwsMmKWmP
",1,1620
"""Success each day should be judged by the seeds sown, Not the harvest reaped"" #Quotes  #SalesTipsTV http://t.co/YR4JXIqjMH
",1,1621
"RT @_yongmoney: How it looks like to be judged by #TOP #BIGBANG #BIGBANGMADEINSG #MADEINSG #MADEINSGDAY2 http://t.co/1Le7AKlfpa
",1,1622
"RT @hamsterwatch: last time Audrey was marooned was more fun.. I hope she can rebound in the next couple days #bb17 http://t.co/vwaC4QDd2D
",1,1623
"Donald Trump is headed to the Mexican border http://t.co/WOEdrQnKz7 http://t.co/2rt3YwppMD
",0,1624
"RT @BDRUK1: Maggie is a #calm #gentle medium size #dog lookg for a #foreverhome #adoptdontshop Plse #RT http://t.co/GTMdQitTWo
",1,1625
"ANDROGYNOUS MAN MOCKED BY BIGOTED TAXI DRIVER FOR LOOKING?GIRLY http://t.co/vkLUBCJywa http://t.co/VmJtxvqunO
",1,1626
"@KaitlynNyan same. And I'm like this when I'm mocked for my height. http://t.co/45lgxmKT5Z
",0,1627
"these make me so happy my babies who i love and have neglected http://t.co/MmeIrgVU2K
",1,1628
"One of the most Epic Videogames Soundtracks Ever Produced - Blast From the Past http://t.co/O0OGasx7uw http://t.co/XPvFlG9hIX
",1,1629
"#PPSellsBabyParts for a large profit so their employees can live large. Are you as outraged as us? #Lamborghini http://t.co/ZDlQRjpWMw
",0,1630
"""@RuPaulsDragRace: It's coming. Gag on this, hennies: http://t.co/Egv1SEe9tA http://t.co/51EdPr3dNy"" I am overjoyed ??
",1,1631
"RT @marvelousmaIik: he looks so good in red I'M OVERJOYED http://t.co/NFSeoyndeR
",1,1632
"RT @ALLCAPSMARVEL: overjoyed - bastille http://t.co/Sp6ci4Zdwh
",1,1633
"#tbt to when three Aussies guys bumped into @waynewilcox and I got so overjoyed we partied EXTRA hard that night http://t.co/rnbPSRkZog
",1,1634
"super busy kid college boy with terrifyingly hectic schedule whos a whit panicky struggling to do his calculus paper http://t.co/Sy7p7pFL70
",0,1635
"RT @TheeHusbands: LOUIS IS SO TINY OMG http://t.co/qfTBg1l1Xy
",1,1636
"RT @darlingneens: I CANT BREATH I AM PARALYZED http://t.co/dSP4Wq0i9K
",1,1637
"RT @demilovatocebph: Demi describes herself as loving, passionate and she'd like to think of herself as funny. http://t.co/aVoc9u6pyV
",1,1638
"Passionate when dancing, and now singing. God bless you, Jongin. http://t.co/bd9jW90kgU
",1,1639
"Petrified to cut my hair but it needs to be done??? http://t.co/NM6yrtRvvq
",1,1640
"Is it just me, or does the one chap on this ""#happiestselfie"" look petrified? http://t.co/8glPLzc7sL
",1,1641
"God helps the POWERLESS one day at a time ..x 364 http://t.co/0vHuI3r7Pb
",1,1642
"The Power of PowerLESS Communication http://t.co/SmsEVqPokO @Inc #leadership #management #thwcxo http://t.co/BItx8UQBtY
",1,1643
"RT @lovinRik: ""He rattled his maracas close to meeeeeeee"" #Richie #RikMayall http://t.co/4EwJkzAWFx
",0,1644
"42 percent of black applicants who earn at least $71K a year had their mortgage loan app rejected, in 2014. http://t.co/11VjPkBsiW
",0,1645
"La Liga News: 22 July 2015; Elche Appeal Rejected, Real Madrid Interested in Ricardo Rodriguez http://t.co/5IL8xkVrSt http://t.co/TBHYllJnzR
",0,1646
"RT @maturefinancier: Cameron bid to donate corneas in event of death has been rejected for being to short sighted http://t.co/gVTGtbiBfK
",0,1647
"RT @jaketwentyfive: #KidsTodayWillNeverKnow that this baby ruined Zoey 101 http://t.co/3gQNrGpkyk
",1,1648
"RT @JasperIslington: Hell hath no fury like a #Corgi scorned. http://t.co/6B34wxshSA
",1,1649
"Job hunting and starting to feel envious of your friends? Here's how to deal http://t.co/e9ms5itxtf http://t.co/SnEtGqxX2c
",0,1650
"RT @learnstweet: Mom Expected Normal Twins, But When the Doctors See This, She's SHOCKED...http://t.co/TdvJn6KgYj http://t.co/nkQ5MOGxMQ
",0,1651
"RT @tipsfunnyfunny: Woman Announces Pregnancy On Facebook, But Her Lover Shocked Everyone..<<<http://t.co/ycF7HFT9PF http://t.co/Eq1r8EX0gT
",0,1652
"@Independent I assume he shared that with her as he shook her hand and curtsied? #Hypocrite http://t.co/bNagcHaFS8
",1,1653
"Yeh Hai Mohabbatein: Raman and Ishita to be shunned out by the Bhallas! http://t.co/S4Bers7ba9 http://t.co/g5SYTDaLU0
",0,1654
"RT @bookmyshow: #Disney's lies - ""Every day is a good hair day"". Yeah, right!!: http://t.co/351AQVV7gA http://t.co/fFH59wGwbs
",1,1655
"RT @khununeos: khun was literally me whenever I gotta see junho's sinful butt- lol (crtto) http://t.co/y3IvvUTRYT
",1,1656
